ID,Easting,Northing,Altitude,Retro,Angle,Distance,UTC,Long,Lat
16351195,755170.89,3741182.752,297.939,0.745,-0.0038399999999999997,66.10300000000001,62444.87077,-84.244341979,33.780055193
16351196,755170.852,3741182.697,297.26,0.749,-0.014130000000000002,66.148,62444.8708,-84.244342404,33.780054707
16351262,755171.083,3741182.866,298.617,0.745,0.00656,65.727,62444.88405,-84.244339862,33.780056178
16351263,755171.04,3741182.838,297.942,0.761,-0.00374,65.738,62444.884079999996,-84.244340335,33.780055931
16351264,755170.998,3741182.804,297.267,0.745,-0.01403,65.76100000000001,62444.88411,-84.2443408,33.78005564
16351329,755171.232,3741182.95,298.603,0.753,0.00646,65.36399999999999,62444.89736,-84.24433823,33.780056895
16351330,755171.191,3741182.914,297.932,0.753,-0.0038399999999999997,65.383,62444.89739,-84.244338686,33.780056578
16351331,755171.149,3741182.879,297.261,0.753,-0.014130000000000002,65.407,62444.89742,-84.244339147,33.780056279
16351396,755171.382,3741183.029,298.596,0.749,0.00646,65.006,62444.910670000005,-84.244336588,33.780057569
16351397,755171.343,3741182.981,297.929,0.757,-0.0038399999999999997,65.03699999999999,62444.9107,-84.244337019,33.780057146
16351398,755171.296,3741182.976,297.261,0.753,-0.014130000000000002,65.031,62444.910729999996,-84.244337534,33.780057113000005
16351464,755171.529,3741183.123,298.596,0.753,0.00656,64.632,62444.92397999999,-84.244334975,33.780058385
16351465,755171.488,3741183.086,297.932,0.757,-0.00374,64.652,62444.92401,-84.244335425,33.780058061
16351466,755171.446,3741183.057,297.268,0.757,-0.01403,64.671,62444.92404,-84.244335889,33.780057805
16351530,755171.675,3741183.214,298.582,0.769,0.00646,64.26100000000001,62444.937289999994,-84.24433337,33.780059172
16351531,755171.638,3741183.162,297.923,0.745,-0.0038399999999999997,64.296,62444.93732999999,-84.244333787,33.780058713
16351532,755171.594,3741183.142,297.262,0.745,-0.014130000000000002,64.306,62444.93736,-84.24433426600001,33.780058539
16351596,755171.823,3741183.3,298.575,0.773,0.00646,63.896,62444.95061,-84.244331751,33.780059904
16351597,755171.784,3741183.256,297.919,0.749,-0.0038399999999999997,63.923,62444.950639999995,-84.244332182,33.780059519
16351598,755171.741,3741183.232,297.263,0.761,-0.014130000000000002,63.93600000000001,62444.950679999994,-84.244332652,33.780059316
16351664,755171.969,3741183.396,298.574,0.773,0.00656,63.52,62444.96392,-84.244330153,33.780060738
16351665,755171.934,3741183.336,297.923,0.745,-0.00374,63.56399999999999,62444.96395,-84.244330549,33.780060202
16351666,755171.892,3741183.308,297.27,0.765,-0.01403,63.581,62444.96399,-84.24433100899999,33.780059963
16351731,755172.123,3741183.444,298.562,0.773,0.00646,63.193000000000005,62444.97723,-84.244328474,33.780061133000004
16351732,755172.081,3741183.419,297.913,0.753,-0.0038399999999999997,63.201,62444.97726,-84.24432893699999,33.780060917
16351733,755172.04,3741183.387,297.264,0.761,-0.014130000000000002,63.223,62444.9773,-84.244329385,33.780060635
16351797,755172.267,3741183.542,298.555,0.749,0.00646,62.815,62444.99054,-84.24432689300001,33.780061980999996
16351798,755172.226,3741183.51,297.91,0.753,-0.0038399999999999997,62.83,62444.99058,-84.244327338,33.780061702
16351799,755172.185,3741183.48,297.265,0.753,-0.014130000000000002,62.85,62444.99061,-84.244327789,33.78006144
16351866,755172.334,3741183.544,297.271,0.733,-0.01403,62.506,62445.00392999999,-84.24432617,33.780061986
16357247,755193.954,3741147.478,297.547,0.722,-0.0038399999999999997,77.209,62446.09559,-84.244103334,33.779731856
16357315,755194.085,3741147.61,297.535,0.729,-0.0038399999999999997,76.806,62446.1089,-84.24410189,33.779733013000005
16357316,755194.041,3741147.557,296.746,0.722,-0.014130000000000002,76.848,62446.108929999995,-84.244102373,33.779732553
16357383,755194.225,3741147.704,297.532,0.737,-0.00374,76.442,62446.1222,-84.24410035300001,33.77973383
16357384,755194.176,3741147.676,296.746,0.725,-0.01403,76.459,62446.12224,-84.24410089,33.779733588
16357453,755194.351,3741147.846,297.513,0.741,-0.0038399999999999997,76.028,62446.13551,-84.24409894600001,33.779735081999995
16357454,755194.306,3741147.804,296.732,0.733,-0.014130000000000002,76.06,62446.13555,-84.244099445,33.779734709
16357522,755194.485,3741147.961,297.501,0.753,-0.0038399999999999997,75.642,62446.148839999994,-84.244097467,33.779736085
16357523,755194.442,3741147.911,296.724,0.714,-0.014130000000000002,75.682,62446.148870000005,-84.244097945,33.779735644
16357590,755194.666,3741148.111,298.271,0.745,0.00656,75.24,62446.16212000001,-84.244095477,33.779737391
16357591,755194.617,3741148.085,297.498,0.737,-0.00374,75.247,62446.16215,-84.24409601,33.779737171
16357658,755194.805,3741148.198,298.248,0.718,0.00646,74.883,62446.175429999996,-84.244093947,33.779738139
16357659,755194.754,3741148.185,297.479,0.741,-0.0038399999999999997,74.877,62446.175460000006,-84.244094508,33.779738035
16357728,755194.886,3741148.301,297.468,0.749,-0.0038399999999999997,74.49,62446.18877000001,-84.244093044,33.779739049
16357729,755194.84,3741148.268,296.703,0.725,-0.014130000000000002,74.513,62446.18881,-84.244093551,33.779738758
16357797,755195.014,3741148.429,297.463,0.753,-0.00374,74.09100000000001,62446.202079999995,-84.24409163199999,33.779740167
16357798,755194.97,3741148.384,296.702,0.737,-0.01403,74.125,62446.20212,-84.244092111,33.779739779
16357868,755195.133,3741148.529,297.437,0.745,-0.0038399999999999997,73.718,62446.21539,-84.24409032,33.779741042
16357869,755195.088,3741148.493,296.68,0.737,-0.014130000000000002,73.744,62446.21543,-84.244090815,33.779740728
16359490,755201.074,3741138.312,294.796,0.733,-0.03462,78.08800000000001,62446.52172999999,-84.244029173,33.779647566
16364451,755219.459,3741116.103,297.11,0.718,-0.0038399999999999997,82.89299999999999,62447.45353,-84.24383724399999,33.779443056999995
16364521,755219.602,3741116.227,297.109,0.741,-0.0038399999999999997,82.512,62447.46684,-84.243835668,33.77944414
16364592,755219.743,3741116.357,297.116,0.749,-0.00374,82.124,62447.48016,-84.243834107,33.779445282
16364663,755219.883,3741116.487,297.106,0.745,-0.0038399999999999997,81.737,62447.49347,-84.243832562,33.779446415
16364735,755220.024,3741116.612,297.105,0.753,-0.0038399999999999997,81.355,62447.506779999996,-84.243831001,33.779447505
16364806,755220.166,3741116.735,297.112,0.737,-0.00374,80.97399999999999,62447.5201,-84.243829433,33.779448584
16364878,755220.348,3741116.911,297.93,0.702,0.00646,80.56,62447.53337999999,-84.243827415,33.779450119
16364879,755220.301,3741116.877,297.103,0.749,-0.0038399999999999997,80.574,62447.533410000004,-84.243827936,33.779449828000004
16364951,755220.494,3741117.018,297.925,0.745,0.00646,80.196,62447.5467,-84.24382581399999,33.779451048
16364952,755220.447,3741116.984,297.101,0.745,-0.0038399999999999997,80.21,62447.546729999995,-84.24382633399999,33.779450757
16365023,755220.635,3741117.14,297.928,0.725,0.00656,79.816,62447.56001,-84.243824258,33.779452119
16365024,755220.587,3741117.109,297.108,0.749,-0.00374,79.827,62447.56005,-84.243824784,33.779451852
16365095,755220.774,3741117.265,297.915,0.737,0.00646,79.433,62447.57332,-84.243822726,33.779453212
16365096,755220.728,3741117.227,297.099,0.753,-0.0038399999999999997,79.452,62447.57335,-84.24382323,33.779452877
16365167,755220.912,3741117.393,297.91,0.737,0.00646,79.047,62447.586639999994,-84.243821199,33.77945433
16365168,755220.864,3741117.361,297.098,0.745,-0.0038399999999999997,79.059,62447.586670000004,-84.243821723,33.779454056
16365239,755221.05,3741117.519,297.912,0.741,0.00656,78.663,62447.59995,-84.243819667,33.779455433
16365240,755221.006,3741117.477,297.105,0.753,-0.00374,78.686,62447.59997999999,-84.243820158,33.779455064000004
16365311,755221.17,3741117.642,297.912,0.745,0.00646,78.279,62447.61327,-84.243818338,33.779456514
16365312,755221.127,3741117.596,297.109,0.753,-0.0038399999999999997,78.306,62447.6133,-84.243818815,33.77945611
16365383,755221.295,3741117.751,297.921,0.753,0.00646,77.911,62447.62658,-84.243816963,33.779457459
16365384,755221.251,3741117.708,297.12,0.749,-0.0038399999999999997,77.934,62447.62662,-84.243817447,33.779457087
16365455,755221.411,3741117.885,297.936,0.749,0.00656,77.515,62447.6399,-84.243815665,33.779458646
16365456,755221.372,3741117.831,297.14,0.741,-0.00374,77.551,62447.63994,-84.243816108,33.779458161
16365528,755221.503,3741117.914,297.144,0.714,-0.0038399999999999997,77.208,62447.65325,-84.24381467,33.779458885
16399260,755371.344,3740964.675,304.822,0.706,0.06823,137.111,62454.01772,-84.242242417,33.778042248
16415979,755376.079,3741016.148,296.669,0.816,0.04771,27.579,62457.02654,-84.242176464,33.77850481
16415980,755376.091,3741016.123,296.386,0.788,0.03742,27.599,62457.02657,-84.242176348,33.778504579
16415981,755376.098,3741016.105,296.102,0.788,0.02713,27.613000000000003,62457.02661,-84.242176275,33.778504417
16415982,755376.105,3741016.088,295.818,0.776,0.01684,27.629,62457.02664,-84.242176208,33.778504264
16416060,755376.167,3741016.23,296.65,0.831,0.04761,27.25,62457.03985,-84.242175492,33.77850553
16416061,755376.173,3741016.215,296.369,0.843,0.03732,27.258000000000003,62457.03989,-84.24217543399999,33.778505394
16416062,755376.174,3741016.208,296.089,0.855,0.027030000000000002,27.26,62457.03992,-84.242175422,33.778505331
16416063,755376.194,3741016.168,295.808,0.855,0.01674,27.303,62457.03995,-84.24217521899999,33.778504963
16416064,755376.193,3741016.166,295.527,0.863,0.00645,27.305,62457.039979999994,-84.242175237,33.778504946
16416142,755376.254,3741016.316,296.632,0.824,0.04761,26.916999999999998,62457.05317000001,-84.242174537,33.778506281
16416143,755376.252,3741016.314,296.355,0.82,0.03732,26.91,62457.0532,-84.242174555,33.778506267
16416144,755376.264,3741016.287,296.079,0.843,0.027030000000000002,26.935,62457.05323,-84.242174428,33.778506021
16416222,755376.325,3741016.432,296.89,0.749,0.058,26.561,62457.06645,-84.242173729,33.778507309
16416223,755376.324,3741016.431,296.617,0.847,0.04771,26.551,62457.066479999994,-84.242173748,33.778507298
16416224,755376.336,3741016.405,296.344,0.835,0.03742,26.572,62457.066510000004,-84.24217362600001,33.778507061999996
16416225,755376.351,3741016.373,296.071,0.843,0.02713,26.603,62457.06655,-84.242173466,33.778506766999996
16416303,755376.396,3741016.545,296.866,0.773,0.0579,26.197,62457.07976,-84.24217292899999,33.778508308
16416304,755376.42,3741016.499,296.598,0.847,0.04761,26.238000000000003,62457.079789999996,-84.242172693,33.778507891
16416305,755376.418,3741016.497,296.328,0.808,0.03732,26.232,62457.079820000006,-84.242172706,33.778507872
16416306,755376.436,3741016.462,296.058,0.847,0.027030000000000002,26.267,62457.07985,-84.242172527,33.778507548
16416384,755376.49,3741016.618,296.846,0.784,0.0579,25.878,62457.09307,-84.242171903,33.778508949
16416385,755376.5,3741016.596,296.58,0.816,0.04761,25.893,62457.0931,-84.242171797,33.778508740999996
16416386,755376.505,3741016.583,296.314,0.82,0.03732,25.899,62457.093129999994,-84.24217175,33.778508627
16416387,755376.516,3741016.56,296.048,0.847,0.027030000000000002,25.92,62457.09317000001,-84.24217163899999,33.778508414
16416465,755376.584,3741016.69,296.829,0.788,0.058,25.561,62457.10638,-84.24217086600001,33.778509575
16416466,755376.587,3741016.68,296.566,0.839,0.04771,25.561999999999998,62457.10641,-84.24217083,33.77850948
16416467,755376.592,3741016.668,296.303,0.824,0.03742,25.568,62457.106439999996,-84.242170783,33.778509367
16416468,755376.603,3741016.645,296.04,0.851,0.02713,25.588,62457.106479999995,-84.242170676,33.778509162
16416546,755376.673,3741016.772,296.806,0.816,0.0579,25.233,62457.11969,-84.242169883,33.778510288
16416547,755376.671,3741016.771,296.546,0.831,0.04761,25.223000000000003,62457.11972,-84.242169902,33.778510282
16416548,755376.681,3741016.75,296.287,0.863,0.03732,25.239,62457.11975,-84.242169804,33.778510091
16416549,755376.693,3741016.725,296.028,0.839,0.027030000000000002,25.263,62457.11979,-84.242169678,33.778509855
16416627,755376.755,3741016.866,296.785,0.835,0.0579,24.891,62457.133,-84.24216897,33.778511114000004
16416628,755376.76,3741016.854,296.529,0.847,0.04761,24.894000000000002,62457.13303,-84.24216892300001,33.778511006
16416629,755376.765,3741016.84,296.273,0.863,0.03732,24.901999999999997,62457.13307,-84.242168863,33.778510876999995
16416630,755376.769,3741016.83,296.017,0.843,0.027030000000000002,24.908,62457.1331,-84.242168829,33.778510788
16416633,755376.799,3741016.765,295.247,0.737,-0.0038399999999999997,24.982,62457.1332,-84.24216852100001,33.778510196
16416708,755376.84,3741016.956,296.767,0.835,0.058,24.554000000000002,62457.146310000004,-84.24216803,33.778511901
16416709,755376.847,3741016.939,296.515,0.855,0.04771,24.563000000000002,62457.14634,-84.242167954,33.778511746
16416710,755376.855,3741016.921,296.262,0.867,0.03742,24.575,62457.14638,-84.242167874,33.778511587
16416711,755376.861,3741016.907,296.01,0.871,0.02713,24.586,62457.14641,-84.24216781300001,33.778511457
16416712,755376.869,3741016.889,295.757,0.867,0.01684,24.604,62457.14644,-84.24216773100001,33.778511293
16416713,755376.88,3741016.867,295.503,0.871,0.00655,24.629,62457.146479999996,-84.24216762399999,33.778511091999995
16416714,755376.882,3741016.859,295.249,0.757,-0.00374,24.641,62457.146510000006,-84.24216759800001,33.778511017
16416791,755376.965,3741016.963,295.997,0.702,0.027030000000000002,24.288,62457.15972,-84.242166677,33.778511936
16416792,755376.958,3741016.972,295.747,0.773,0.01674,24.275,62457.15975,-84.24216674899999,33.778512019000004
16416793,755376.958,3741016.969,295.497,0.796,0.00645,24.278000000000002,62457.15979,-84.242166752,33.778511994
16536791,755764.808,3740694.279,292.391,0.725,0.027039999999999998,61.677,62476.37286,-84.238075956,33.775511318
16536860,755764.894,3740694.377,292.389,0.753,0.027039999999999998,61.318000000000005,62476.386179999994,-84.23807499600001,33.775512178
16536929,755764.962,3740694.506,292.393,0.753,0.027139999999999997,60.923,62476.399489999996,-84.238074221,33.775513327
16536998,755765.054,3740694.612,292.387,0.753,0.027039999999999998,60.571000000000005,62476.4128,-84.2380732,33.775514252
16537067,755765.152,3740694.707,292.387,0.745,0.027039999999999998,60.231,62476.42611,-84.238072118,33.775515086
16537965,755768.723,3740691.878,291.769,0.769,0.01685,60.485,62476.59921,-84.238034414,33.775488739000004
16538035,755768.798,3740691.997,291.749,0.78,0.01675,60.118,62476.61252,-84.23803357,33.775489791
16538105,755768.878,3740692.106,291.734,0.776,0.01675,59.761,62476.62584,-84.23803268,33.77549076
16538174,755768.954,3740692.222,291.725,0.788,0.01685,59.397,62476.63915,-84.238031827,33.775491785999996
16538243,755769.039,3740692.322,291.704,0.761,0.01675,59.052,62476.652460000005,-84.238030879,33.775492661
16542797,755771.767,3740704.449,292.485,0.792,0.03743,30.038,62477.51802999999,-84.23799794199999,33.775601252
16542798,755771.772,3740704.442,292.175,0.788,0.027139999999999997,30.045,62477.51806,-84.237997884,33.775601185999996
16542799,755771.775,3740704.439,291.866,0.757,0.01685,30.05,62477.51809,-84.237997853,33.775601161
16542869,755771.827,3740704.599,292.779,0.725,0.047619999999999996,29.636999999999997,62477.531310000006,-84.237997248,33.775602589
16542870,755771.834,3740704.589,292.475,0.796,0.03733,29.644000000000002,62477.531339999994,-84.237997175,33.775602498000005
16542871,755771.832,3740704.596,292.17,0.8,0.027030000000000002,29.635,62477.53137999999,-84.237997197,33.775602557
16542872,755771.839,3740704.586,291.864,0.765,0.01674,29.648000000000003,62477.53141,-84.237997125,33.775602468
16542942,755771.904,3740704.723,292.769,0.725,0.047619999999999996,29.261999999999997,62477.54462000001,-84.237996384,33.775603684000004
16542943,755771.897,3740704.738,292.467,0.784,0.03733,29.24,62477.54465,-84.237996458,33.775603823000004
16542944,755771.896,3740704.742,292.167,0.796,0.027030000000000002,29.234,62477.54467999999,-84.237996467,33.77560386
16542945,755771.904,3740704.729,291.866,0.773,0.01674,29.25,62477.544720000005,-84.237996378,33.775603745
16543013,755771.974,3740704.858,292.76,0.737,0.04772,28.873,62477.55794,-84.237995589,33.775604889
16543014,755771.963,3740704.879,292.463,0.78,0.03743,28.844,62477.55798,-84.237995698,33.775605082
16543015,755771.961,3740704.885,292.166,0.8,0.027139999999999997,28.836,62477.55801,-84.237995717,33.775605134
16543016,755771.976,3740704.862,291.869,0.769,0.01684,28.864,62477.558039999996,-84.23799556899999,33.775604924
16545116,755787.012,3740686.028,296.543,0.796,0.13007,43.606,62477.9571,-84.23783881,33.775431616
16545117,755787.015,3740686.024,296.093,0.792,0.11978,43.566,62477.95714,-84.237838779,33.775431581
16545193,755787.09,3740686.139,296.497,0.792,0.12997,43.229,62477.97041,-84.23783794,33.775432601
16545194,755787.107,3740686.111,296.053,0.788,0.11967,43.218,62477.97044,-84.237837767,33.775432341
16545270,755787.182,3740686.225,296.458,0.792,0.12997,42.882,62477.98372999999,-84.237836919,33.775433351
16545271,755787.189,3740686.213,296.016,0.788,0.11967,42.852,62477.98376,-84.237836843,33.775433244
16545345,755787.279,3740686.302,296.424,0.796,0.13007,42.54600000000001,62477.997039999995,-84.23783584600001,33.77543402
