pic_id,easting,northing,altitude,long,lat
18945,733253.408,3750245.364,318.412,-84.47842767,33.8667711
18946,733254.868,3750250.152,318.287,-84.47841063,33.86681392
18947,733256.328,3750254.941,318.063,-84.47839359,33.86685675
18948,733257.781,3750259.709,317.939,-84.47837663,33.86689939
18949,733259.259,3750264.478,317.716,-84.4783594,33.86694203
18950,733260.824,3750269.229,317.593,-84.47834124,33.86698449
18951,733262.284,3750273.987,317.371,-84.47832421,33.86702704
18952,733263.803,3750278.736,317.248,-84.47830654,33.8670695
18953,733265.33,3750283.485,317.1,-84.47828879,33.86711195
18954,733266.777,3750288.223,316.904,-84.4782719,33.86715432
18955,733268.195,3750293.104,316.783,-84.47825529,33.86719799
18956,733269.71,3750297.837,316.665,-84.47823767,33.8672403
18957,733271.167,3750302.593,316.448,-84.47822067,33.86728283
18958,733272.556,3750307.311,316.333,-84.47820442,33.86732503
18959,733274.064,3750312.176,316.2,-84.47818684,33.86736853
18960,733275.543,3750316.837,316.015,-84.47816963,33.8674102
18961,733276.983,3750321.7,315.9,-84.47815279,33.8674537
18962,733278.544,3750326.291,315.716,-84.47813471,33.86749472
18963,733280.028,3750331.141,315.524,-84.4781174,33.8675381
18964,733281.494,3750335.803,315.336,-84.47810032,33.86757978
18965,733283.004,3750340.593,315.253,-84.47808275,33.8676226
18966,733284.467,3750345.325,315.074,-84.47806569,33.86766492
18967,733285.989,3750350.088,314.896,-84.47804799,33.8677075
18968,733287.501,3750354.862,314.72,-84.47803039,33.86775018
18969,733289,3750359.603,314.6,-84.47801294,33.86779256
18970,733290.494,3750364.383,314.472,-84.47799554,33.8678353
18971,733292.131,3750369.223,314.299,-84.47797657,33.86787855
18972,733293.613,3750373.909,314.127,-84.47795932,33.86792045
18973,733295.093,3750378.683,313.954,-84.47794207,33.86796313
18974,733296.563,3750383.476,313.783,-84.47792492,33.868006
18975,733298.024,3750388.244,313.612,-84.47790787,33.86804863
18976,733299.577,3750393.012,313.441,-84.47788984,33.86809125
18977,733301.098,3750397.766,313.272,-84.47787215,33.86813375
18978,733302.546,3750402.491,313.103,-84.47785525,33.868176
18979,733303.992,3750407.338,312.933,-84.47783835,33.86821936
18980,733305.58,3750412.087,312.866,-84.47781994,33.8682618
18981,733306.989,3750416.883,312.701,-84.47780344,33.8683047
18982,733308.47,3750421.529,312.539,-84.47778622,33.86834623
18983,733309.912,3750426.255,312.281,-84.47776939,33.8683885
18984,733311.469,3750431.018,312.126,-84.47775131,33.86843107
18985,733312.991,3750435.635,311.974,-84.47773364,33.86847233
18986,733314.485,3750440.357,311.825,-84.47771625,33.86851455
18987,733315.954,3750445.2,311.678,-84.4776991,33.86855786
18988,733317.414,3750449.952,311.532,-84.47768207,33.86860036
18989,733319.024,3750454.652,311.386,-84.47766343,33.86864235
18990,733320.494,3750459.471,311.24,-84.47764628,33.86868544
18991,733321.988,3750464.192,311.091,-84.47762889,33.86872765
18992,733323.511,3750469.009,310.938,-84.47761116,33.86877072
18993,733325.056,3750473.862,310.785,-84.47759319,33.8688141
18994,733326.613,3750478.617,310.63,-84.47757511,33.8688566
18995,733328.17,3750483.344,310.474,-84.47755703,33.86889885
18996,733329.608,3750488.119,310.319,-84.47754024,33.86894156
18997,733331.145,3750492.959,310.163,-84.47752235,33.86898483
18998,733332.572,3750497.611,310.007,-84.4775057,33.86902643
18999,733334.051,3750502.45,309.851,-84.47748844,33.8690697
19000,733335.527,3750507.273,309.691,-84.47747122,33.86911283
19001,733336.938,3750512.004,309.44,-84.47745473,33.86915515
19002,733338.469,3750516.715,309.286,-84.47743694,33.86919726
19003,733339.884,3750521.467,309.132,-84.4774204,33.86923976
19004,733341.413,3750526.241,308.98,-84.47740261,33.86928244
19005,733342.931,3750531.042,308.828,-84.47738494,33.86932536
19006,733344.438,3750535.652,308.678,-84.47736744,33.86936656
19007,733345.929,3750540.518,308.529,-84.47735005,33.86941008
19008,733347.412,3750545.208,308.381,-84.47733279,33.86945201
19009,733348.882,3750549.989,308.234,-84.47731564,33.86949476
19010,733350.339,3750554.685,308.089,-84.47729866,33.86953675
19011,733351.786,3750559.548,307.887,-84.47728174,33.86958025
19012,733353.227,3750564.193,307.699,-84.47726494,33.86962178
19013,733354.664,3750569.022,307.556,-84.47724814,33.86966498
19014,733356.09,3750573.819,307.413,-84.47723146,33.86970788
19015,733357.516,3750578.615,307.269,-84.47721478,33.86975078
19016,733358.953,3750583.445,307.125,-84.47719798,33.86979398
19017,733360.411,3750588.304,306.98,-84.47718094,33.86983744
19018,733361.891,3750593.12,306.831,-84.47716368,33.86988051
19019,733363.244,3750597.944,306.581,-84.47714779,33.86992368
19020,733364.786,3750602.675,306.428,-84.47712988,33.86996596
19021,733366.208,3750607.542,306.271,-84.47711323,33.8700095
19022,733367.672,3750612.284,306.111,-84.47709615,33.8700519
19023,733369.186,3750617.041,305.952,-84.47707854,33.87009443
19024,733370.7,3750621.798,305.693,-84.47706092,33.87013696
19025,733372.164,3750626.555,305.533,-84.47704385,33.8701795
19026,733373.625,3750631.142,305.373,-84.47702685,33.8702205
19027,733375.101,3750635.912,305.213,-84.47700964,33.87026316
19028,733376.624,3750640.7,305.053,-84.47699192,33.87030596
19029,733378.151,3750645.503,304.892,-84.47697415,33.8703489
19030,733379.631,3750650.304,304.731,-84.47695689,33.87039183
19031,733381.063,3750654.948,304.6,-84.47694019,33.87043336
19032,733382.589,3750659.78,304.507,-84.47692243,33.87047656
19033,733384.073,3750664.522,304.344,-84.47690514,33.87051896
19034,733385.562,3750669.302,304.181,-84.47688779,33.8705617
19035,733387.084,3750674.025,304.018,-84.47687009,33.87060392
19036,733388.54,3750678.838,303.855,-84.47685309,33.87064696
19037,733390.031,3750683.514,303.692,-84.47683574,33.87068876
19038,733391.551,3750688.331,303.531,-84.47681805,33.87073183
19039,733393.126,3750693.078,303.469,-84.47679978,33.87077425
19040,733394.6,3750697.721,303.31,-84.47678262,33.87081576
19041,733396.11,3750702.464,303.151,-84.47676505,33.87085816
19042,733397.613,3750707.347,303,-84.47674752,33.87090183
19043,733399.087,3750712,302.937,-84.47673037,33.87094343
19044,733400.586,3750716.809,302.782,-84.4767129,33.87098643
19045,733402.128,3750721.522,302.628,-84.47669499,33.87102855
19046,733403.651,3750726.339,302.477,-84.47667726,33.87107162
19047,733405.057,3750731,302.4,-84.47666084,33.8711133
19048,733406.514,3750735.874,302.276,-84.47664381,33.8711569
19049,733408.007,3750740.597,302.126,-84.47662643,33.87119912
19050,733409.484,3750745.31,302.079,-84.47660922,33.87124126
19051,733410.954,3750750.115,301.932,-84.47659207,33.87128423
19052,733412.412,3750754.926,301.786,-84.47657504,33.87132726
19053,733413.863,3750759.631,301.7,-84.47655812,33.87136933
19054,733415.46,3750764.475,301.597,-84.47653959,33.87141262
19055,733416.89,3750769.092,301.454,-84.47652291,33.87145391
19056,733418.449,3750773.875,301.311,-84.4765048,33.87149666
19057,733419.873,3750778.605,301.17,-84.47648817,33.87153896
19058,733421.384,3750783.32,301.1,-84.4764706,33.87158111
19059,733422.965,3750788.172,300.99,-84.47645223,33.87162448
19060,733424.413,3750792.89,300.853,-84.47643534,33.87166667
19061,733425.989,3750797.588,300.716,-84.47641707,33.87170865
19062,733427.528,3750802.411,300.6,-84.47639916,33.87175177
19063,733428.976,3750807.137,300.542,-84.47638227,33.87179403
19064,733430.544,3750811.895,300.406,-84.47636407,33.87183655
19065,733432.104,3750816.713,300.3,-84.47634594,33.87187962
19066,733433.57,3750821.423,300.233,-84.47632885,33.87192173
19067,733435.087,3750826.195,300.1,-84.4763112,33.8719644
19068,733436.598,3750830.973,300.06,-84.47629361,33.87200711
19069,733438.08,3750835.714,299.923,-84.47627634,33.8720495
19070,733439.636,3750840.558,299.8,-84.47625825,33.8720928
19071,733441.086,3750845.268,299.748,-84.47624134,33.87213492
19072,733442.53,3750850.153,299.61,-84.47622444,33.87217862
19073,733444.064,3750854.873,299.5,-84.47620662,33.87222081
19074,733445.541,3750859.636,299.433,-84.4761894,33.8722634
19075,733446.974,3750864.293,299.295,-84.47617269,33.87230504
19076,733448.413,3750869.097,299.2,-84.47615587,33.87234801
19077,733449.864,3750873.843,299.12,-84.47613894,33.87239045
19078,733451.4,3750878.648,298.983,-84.47612107,33.8724334
19079,733452.877,3750883.292,298.9,-84.47610388,33.87247492
19080,733454.347,3750888.055,298.813,-84.47608674,33.87251751
19081,733455.885,3750892.803,298.679,-84.47606887,33.87255995
19082,733457.41,3750897.514,298.6,-84.47605114,33.87260206
19083,733458.921,3750902.35,298.514,-84.47603354,33.8726453
19084,733460.274,3750907.062,298.4,-84.47601767,33.87268746
19085,733461.768,3750911.838,298.448,-84.47600027,33.87273016
19086,733463.139,3750916.441,298.656,-84.47598424,33.87277133
19087,733464.59,3750921.041,298.592,-84.47596734,33.87281246
19088,733466.059,3750925.832,298.464,-84.4759502,33.8728553
19089,733467.516,3750930.584,298.4,-84.4759332,33.8728978
19090,733468.973,3750935.337,298.309,-84.4759162,33.8729403
19091,733470.572,3750940.088,298.182,-84.47589767,33.87298275
19092,733472.002,3750944.918,298.057,-84.47588094,33.87302596
19093,733473.437,3750949.597,298,-84.4758642,33.8730678
19094,733474.999,3750954.413,297.907,-84.47584605,33.87311085
19095,733476.425,3750959.08,297.783,-84.4758294,33.87315258
19096,733477.893,3750963.913,297.7,-84.47581226,33.8731958
19097,733479.379,3750968.708,297.637,-84.47579494,33.87323868
19098,733480.909,3750973.346,297.515,-84.47577718,33.87328013
19099,733482.326,3750978.073,297.4,-84.47576062,33.87332241
19100,733483.888,3750982.864,297.316,-84.47574247,33.87336523
19101,733485.368,3750987.714,297.1,-84.4757252,33.8734086
19102,733486.839,3750992.411,297.168,-84.47570806,33.8734506
19103,733488.373,3750997.233,297.112,-84.47569021,33.87349371
19104,733489.756,3751001.925,296.994,-84.47567403,33.87353568
19105,733491.29,3751006.758,296.875,-84.47565618,33.87357889
19106,733492.82,3751011.481,296.8,-84.4756384,33.8736211
19107,733494.249,3751016.338,296.737,-84.47562167,33.87366455
19108,733495.728,3751021.066,296.618,-84.47560444,33.87370682
19109,733497.254,3751025.891,296.5,-84.47558667,33.87374996
19110,733498.788,3751030.737,296.4,-84.47556882,33.87379328
19111,733500.266,3751035.465,296.362,-84.4755516,33.87383556
19112,733501.704,3751040.238,296.243,-84.47553479,33.87387825
19113,733503.246,3751045.06,296.124,-84.47551686,33.87392135
19114,733504.789,3751049.782,296.004,-84.47549894,33.87396356
19115,733506.316,3751054.481,295.984,-84.4754812,33.87400556
19116,733507.741,3751059.265,295.863,-84.47546453,33.87404835
19117,733509.296,3751064.101,295.743,-84.47544645,33.87409158
19118,733510.866,3751068.859,295.7,-84.47542823,33.8741341
19119,733512.276,3751073.594,295.601,-84.47541174,33.87417645
19120,733513.853,3751078.371,295.478,-84.47539344,33.87421915
19121,733515.356,3751083.128,295.4,-84.47537594,33.87426168
19122,733516.852,3751087.923,295.335,-84.47535851,33.87430455
19123,733518.428,3751092.701,295.3,-84.47534021,33.87434725
19124,733519.862,3751097.31,295.19,-84.4753235,33.87438846
19125,733521.389,3751102.086,295.1,-84.47530574,33.87443116
19126,733522.868,3751106.882,295.046,-84.47528849,33.87447404
19127,733524.337,3751111.696,295,-84.47527134,33.87451709
19128,733525.736,3751116.304,294.9,-84.475255,33.8745583
19129,733527.285,3751121.1,294.878,-84.475237,33.87460117
19130,733528.748,3751125.894,294.8,-84.47521992,33.87464405
19131,733530.221,3751130.67,294.733,-84.47520274,33.87468675
19132,733531.747,3751135.446,294.7,-84.47518499,33.87472945
19133,733533.157,3751140.181,294.6,-84.4751685,33.8747718
19134,733534.673,3751144.918,294.569,-84.47515087,33.87481415
19135,733536.117,3751149.615,294.5,-84.47513402,33.87485615
19136,733537.553,3751154.292,294.5,-84.47511727,33.87489797
19137,733539.041,3751159.116,294.411,-84.47509991,33.87494111
19138,733540.565,3751163.771,294.4,-84.47508221,33.87498271
19139,733542.078,3751168.59,294.4,-84.47506459,33.8750258
19140,733543.585,3751173.388,294.358,-84.47504704,33.8750687
19141,733545.086,3751178.165,294.3,-84.47502956,33.87511141
19142,733546.573,3751182.902,294.3,-84.47501224,33.87515376
19143,733548.06,3751187.639,294.211,-84.47499491,33.87519611
19144,733549.534,3751192.335,294.2,-84.47497774,33.8752381
19145,733551.002,3751197.044,294.2,-84.47496064,33.8752802
19146,733552.46,3751201.85,294.169,-84.47494361,33.87532318
19147,733553.913,3751206.566,294.1,-84.47492666,33.87536535
19148,733555.356,3751211.388,294.1,-84.47490979,33.87540848
19149,733556.911,3751216.084,294.1,-84.47489175,33.87545045
19150,733558.39,3751220.807,294.1,-84.47487452,33.87549268
19151,733559.821,3751225.586,294.1,-84.47485779,33.87553542
19152,733561.243,3751230.322,294.1,-84.47484117,33.87557778
19153,733562.811,3751235.062,294.1,-84.47482298,33.87562014
19154,733564.221,3751239.82,294.1,-84.47480648,33.8756627
19155,733565.674,3751244.656,294.1,-84.4747895,33.87570595
19156,733567.183,3751249.351,294.1,-84.47477196,33.87574792
19157,733568.658,3751254.12,294.1,-84.47475475,33.87579056
19158,733570.123,3751258.861,294.16,-84.47473767,33.87583296
19159,733571.61,3751263.619,294.2,-84.47472034,33.8758755
19160,733573.045,3751268.308,294.2,-84.4747036,33.87591743
19161,733574.549,3751273.073,294.2,-84.47468609,33.87596003
19162,733576.089,3751277.883,294.291,-84.47466817,33.87600303
19163,733577.471,3751282.667,294.3,-84.47465197,33.87604583
19164,733579.004,3751287.292,294.306,-84.47463418,33.87608716
19165,733580.392,3751292.076,294.4,-84.47461792,33.87612996
19166,733581.933,3751296.886,294.4,-84.4746,33.87617296
19167,733583.437,3751301.718,294.428,-84.47458247,33.87621616
19168,733584.875,3751306.481,294.5,-84.47456567,33.87625876
19169,733586.432,3751311.218,294.5,-84.47454759,33.8763011
19170,733587.914,3751315.994,294.5,-84.47453031,33.8763438
19171,733589.413,3751320.806,294.563,-84.47451284,33.87638683
19172,733590.985,3751325.572,294.6,-84.47449459,33.87642942
19173,733592.446,3751330.309,294.6,-84.47447755,33.87647178
19174,733594.008,3751335.049,294.693,-84.47445942,33.87651414
19175,733595.449,3751339.827,294.7,-84.47444259,33.87655688
19176,733596.905,3751344.607,294.717,-84.47442559,33.87659962
19177,733598.477,3751349.432,294.8,-84.47440732,33.87664275
19178,733599.923,3751354.177,294.8,-84.47439044,33.87668518
19179,733601.382,3751358.933,294.855,-84.47437342,33.87672771
19180,733602.947,3751363.674,294.9,-84.47435525,33.87677008
19181,733604.464,3751368.35,294.9,-84.47433763,33.87681188
19182,733605.934,3751373.225,294.9,-84.47432045,33.87685548
19183,733607.421,3751377.967,295,-84.47430313,33.87689788
19184,733608.909,3751382.704,295,-84.4742858,33.87694023
19185,733610.402,3751387.461,295,-84.4742684,33.87698276
19186,733611.902,3751392.239,295,-84.47425093,33.87702548
19187,733613.403,3751397.017,295,-84.47423345,33.8770682
19188,733614.92,3751401.66,295.094,-84.47421583,33.8771097
19189,733616.439,3751406.49,295.1,-84.47419813,33.87715288
19190,733617.96,3751411.273,295.1,-84.47418043,33.87719564
19191,733619.492,3751415.913,295.149,-84.47416265,33.87723711
19192,733621.027,3751420.7,295.2,-84.4741448,33.8772799
19193,733622.569,3751425.438,295.2,-84.47412688,33.87732225
19194,733624.102,3751430.132,295.207,-84.47410907,33.8773642
19195,733625.506,3751434.999,295.3,-84.47409262,33.87740775
19196,733627.069,3751439.738,295.3,-84.47407447,33.8774501
19197,733628.633,3751444.477,295.3,-84.47405632,33.87749245
19198,733630.064,3751449.231,295.391,-84.4740396,33.87753497
19199,733631.6,3751453.989,295.4,-84.47402174,33.8775775
19200,733632.995,3751458.781,295.4,-84.4740054,33.87762037
19201,733634.476,3751463.576,295.457,-84.47398812,33.87766325
19202,733635.947,3751468.242,295.5,-84.473971,33.87770496
19203,733637.352,3751473.036,295.5,-84.47395454,33.87774785
19204,733638.808,3751477.839,295.527,-84.47393754,33.8777908
19205,733640.334,3751482.559,295.6,-84.4739198,33.87783299
19206,733641.759,3751487.307,295.6,-84.47390314,33.87787546
19207,733643.195,3751492.189,295.603,-84.47388634,33.87791913
19208,733644.634,3751496.886,295.7,-84.47386954,33.87796113
19209,733646.086,3751501.62,295.7,-84.4738526,33.87800346
19210,733647.548,3751506.391,295.7,-84.47383554,33.87804613
19211,733649.165,3751511.167,295.7,-84.4738168,33.8780888
19212,733650.639,3751515.975,295.74,-84.4737996,33.8781318
19213,733652.124,3751520.821,295.8,-84.47378227,33.87817513
19214,733653.62,3751525.5,295.8,-84.47376487,33.87821696
19215,733655.068,3751530.324,295.8,-84.47374794,33.8782601
19216,733656.469,3751535.097,295.8,-84.47373154,33.8783028
19217,733657.982,3751539.84,295.896,-84.47371394,33.8783452
19218,733659.502,3751544.534,295.9,-84.47369627,33.87838716
19219,733661.019,3751549.341,295.9,-84.4736786,33.87843013
19220,733662.549,3751554.143,295.9,-84.4736608,33.87847306
19221,733664.074,3751558.855,296,-84.47364307,33.87851518
19222,733665.512,3751563.582,296,-84.47362628,33.87855745
19223,733666.983,3751568.31,296,-84.47360914,33.87859973
19224,733668.509,3751573.022,296.027,-84.4735914,33.87864185
19225,733670.04,3751577.751,296.1,-84.4735736,33.87868412
19226,733671.572,3751582.481,296.1,-84.4735558,33.8787264
19227,733673.051,3751587.377,296.1,-84.47353852,33.87877018
19228,733674.464,3751592.086,296.16,-84.473522,33.8788123
19229,733675.984,3751596.779,296.2,-84.47350434,33.87885425
19230,733677.499,3751601.659,296.2,-84.47348667,33.87889788
19231,733678.931,3751606.351,296.2,-84.47346996,33.87893984
19232,733680.391,3751611.06,296.291,-84.47345294,33.87898195
19233,733681.912,3751615.958,296.3,-84.4734352,33.87902574
19234,733683.356,3751620.684,296.3,-84.47341835,33.87906801
19235,733684.827,3751625.431,296.391,-84.4734012,33.87911045
19236,733686.33,3751630.195,296.4,-84.47338369,33.87915304
19237,733687.763,3751634.974,296.4,-84.47336694,33.87919579
19238,733689.318,3751639.775,296.496,-84.47334887,33.8792387
19239,733690.74,3751644.439,296.533,-84.47333227,33.87928041
19240,733692.207,3751649.161,296.6,-84.47331517,33.87932263
19241,733693.591,3751653.975,296.608,-84.47329894,33.8793657
19242,733695.119,3751658.641,296.7,-84.47328119,33.8794074
19243,733696.64,3751663.483,296.7,-84.47326347,33.87945069
19244,733698.098,3751668.204,296.7,-84.47324647,33.87949291
19245,733699.607,3751672.903,296.766,-84.47322891,33.87953491
19246,733701.163,3751677.619,296.8,-84.47321085,33.87957706
19247,733702.564,3751682.331,296.8,-84.47319446,33.87961921
19248,733704.096,3751687.03,296.888,-84.47317667,33.87966121
19249,733705.507,3751691.912,296.9,-84.47316013,33.87970488
19250,733707.001,3751696.593,296.9,-84.47314274,33.87974673
19251,733708.444,3751701.442,296.9,-84.47312587,33.8797901
19252,733709.97,3751706.091,296.9,-84.47310814,33.87983165
19253,733711.47,3751710.875,296.982,-84.47309067,33.87987442
19254,733712.903,3751715.575,297,-84.47307394,33.87991645
19255,733714.475,3751720.429,297,-84.47305567,33.87995984
19256,733716.047,3751725.282,297,-84.4730374,33.88000322
19257,733717.611,3751729.915,297,-84.47301927,33.88004462
19258,733719.165,3751734.716,297,-84.4730012,33.88008753
19259,733720.56,3751739.495,297,-84.47298487,33.88013028
19260,733722.097,3751744.242,297,-84.472967,33.88017271
19261,733723.628,3751748.972,297,-84.4729492,33.88021499
19262,733725.152,3751753.686,297.1,-84.47293149,33.88025713
19263,733726.509,3751758.541,297.1,-84.47291554,33.88030057
19264,733728.012,3751763.181,297.1,-84.47289807,33.88034205
19265,733729.51,3751767.999,297.196,-84.4728806,33.88038513
19266,733731.151,3751772.802,297.226,-84.4728616,33.88042804
19267,733732.633,3751777.491,297.3,-84.47284434,33.88046996
19268,733734.234,3751782.13,297.3,-84.47282581,33.8805114
19269,733735.888,3751786.857,297.3,-84.47280669,33.88055363
19270,733737.522,3751791.559,297.337,-84.47278779,33.88059563
19271,733739.143,3751796.223,297.4,-84.47276904,33.8806373
19272,733740.884,3751800.853,297.4,-84.472749,33.88067863
19273,733742.664,3751805.632,297.409,-84.4727285,33.8807213
19274,733744.391,3751810.264,297.5,-84.47270861,33.88076265
19275,733746.119,3751814.91,297.5,-84.47268871,33.88080413
19276,733747.936,3751819.548,297.5,-84.47266784,33.88084551
19277,733749.672,3751824.252,297.5,-84.47264784,33.88088751
19278,733751.555,3751828.94,297.512,-84.47262625,33.88092934
19279,733753.325,3751833.606,297.6,-84.47260589,33.88097099
19280,733755.221,3751838.256,297.6,-84.47258417,33.88101246
19281,733757.012,3751842.903,297.6,-84.47256359,33.88105394
19282,733758.86,3751847.551,297.687,-84.47254239,33.88109541
19283,733760.757,3751852.202,297.7,-84.47252066,33.88113689
19284,733762.662,3751856.871,297.725,-84.47249884,33.88117854
19285,733764.574,3751861.559,297.8,-84.47247694,33.88122036
19286,733766.481,3751866.112,297.8,-84.47245512,33.88126096
19287,733768.388,3751870.714,297.882,-84.4724333,33.881302
19288,733770.451,3751875.202,297.9,-84.47240982,33.88134198
19289,733772.378,3751879.852,297.9,-84.47238777,33.88138345
19290,733774.441,3751884.399,297.937,-84.47236427,33.88142396
19291,733776.514,3751888.917,298,-84.47234067,33.88146421
19292,733778.567,3751893.512,298,-84.47231727,33.88150516
19293,733780.616,3751897.924,298,-84.47229397,33.88154446
19294,733782.668,3751902.479,298.005,-84.47227059,33.88158505
19295,733784.884,3751907.001,298.1,-84.47224545,33.8816253
19296,733787.035,3751911.394,298.1,-84.47222104,33.8816644
19297,733789.142,3751915.933,298.1,-84.47219707,33.88170483
19298,733791.434,3751920.314,298.1,-84.47217115,33.8817438
19299,733793.672,3751924.754,298.1,-84.47214579,33.88178331
19300,733795.848,3751929.236,298.195,-84.47212109,33.88182321
19301,733798.182,3751933.703,298.2,-84.47209469,33.88186294
19302,733800.481,3751938.109,298.2,-84.47206868,33.88190213
19303,733802.705,3751942.428,298.235,-84.4720435,33.88194055
19304,733805.047,3751946.893,298.3,-84.47201702,33.88198027
19305,733807.388,3751951.36,298.3,-84.47199054,33.88202
19306,733809.74,3751955.847,298.3,-84.47196394,33.8820599
19307,733812.095,3751960.166,298.3,-84.47193734,33.8820983
19308,733814.459,3751964.645,298.4,-84.47191062,33.88213813
19309,733816.836,3751968.958,298.4,-84.47188379,33.88217646
19310,733819.224,3751973.289,298.4,-84.47185684,33.88221496
19311,733821.61,3751977.714,298.451,-84.47182989,33.8822543
19312,733824.122,3751982.054,298.5,-84.47180159,33.88229285
19313,733826.594,3751986.383,298.5,-84.47177374,33.8823313
19314,733829.024,3751990.789,298.5,-84.47174632,33.88237046
19315,733831.464,3751995.178,298.5,-84.47171879,33.88240947
19316,733833.978,3751999.405,298.5,-84.4716905,33.882447
19317,733836.537,3752003.756,298.5,-84.4716617,33.88248563
19318,733839.14,3752008.117,298.423,-84.47163242,33.88252435
19319,733841.666,3752012.217,298.4,-84.47160404,33.88256073
19320,733844.328,3752016.53,298.4,-84.47157414,33.882599
19321,733846.898,3752020.773,298.4,-84.47154525,33.88263666
19322,733849.511,3752024.994,298.4,-84.47151589,33.88267412
19323,733852.171,3752029.195,298.4,-84.47148604,33.88271138
19324,733854.881,3752033.315,298.3,-84.47145567,33.8827479
19325,733857.587,3752037.605,298.3,-84.47142529,33.88278595
19326,733860.297,3752041.717,298.3,-84.47139492,33.8828224
19327,733862.996,3752045.812,298.232,-84.47136467,33.8828587
19328,733865.673,3752049.873,298.2,-84.47133467,33.8828947
19329,733868.489,3752054.106,298.2,-84.47130313,33.88293221
19330,733871.184,3752058.134,298.174,-84.47127294,33.88296791
19331,733873.997,3752062.214,298.1,-84.47124147,33.88300405
19332,733876.809,3752066.316,298.038,-84.47121,33.88304038
19333,733879.718,3752070.429,298,-84.47117748,33.8830768
19334,733882.527,3752074.416,298,-84.47114607,33.8831121
19335,733885.306,3752078.553,297.9,-84.47111494,33.88314876
19336,733888.261,3752082.668,297.9,-84.47108193,33.88318518
19337,733891.204,3752086.685,297.855,-84.47104906,33.88322072
19338,733894.134,3752090.706,297.8,-84.47101634,33.8832563
19339,733897.064,3752094.762,297.725,-84.47098361,33.8832922
19340,733900.109,3752098.695,297.7,-84.47094967,33.88332696
19341,733903.033,3752102.765,297.6,-84.47091699,33.88336298
19342,733906.089,3752106.652,297.582,-84.47088294,33.88339733
19343,733909.141,3752110.716,297.469,-84.47084889,33.88343327
19344,733912.139,3752114.712,297.4,-84.47081544,33.88346861
19345,733915.109,3752118.674,297.341,-84.4707823,33.88350365
19346,733918.164,3752122.604,297.227,-84.47074825,33.88353838
19347,733921.231,3752126.635,297.113,-84.47071405,33.88357402
19348,733924.3,3752130.532,297.1,-84.47067985,33.88360845
19349,733927.357,3752134.412,296.986,-84.4706458,33.88364273
19350,733930.466,3752138.443,296.872,-84.47061114,33.88367836
19351,733933.633,3752142.3,296.758,-84.47057589,33.88371241
19352,733936.775,3752146.156,296.645,-84.47054092,33.88374646
19353,733939.915,3752150.029,296.531,-84.47050597,33.88378066
19354,733943.1,3752153.887,296.418,-84.47047054,33.88381471
19355,733946.331,3752157.745,296.304,-84.4704346,33.88384876
19356,733949.553,3752161.403,296.191,-84.47039882,33.883881
19357,733952.785,3752165.261,296.078,-84.47036288,33.88391505
19358,733956.005,3752169.036,295.964,-84.47032709,33.88394835
19359,733959.225,3752172.759,295.851,-84.47029131,33.88398118
19360,733962.54,3752176.489,295.738,-84.4702545,33.88401405
19361,733965.833,3752180.278,295.7,-84.47021792,33.88404746
19362,733969.206,3752183.977,295.611,-84.4701805,33.88408004
19363,733972.633,3752187.646,295.498,-84.4701425,33.88411234
19364,733976.06,3752191.316,295.383,-84.4701045,33.88414464
19365,733979.501,3752195.001,295.269,-84.47006634,33.88417708
19366,733982.93,3752198.587,295.155,-84.47002834,33.88420863
19367,733986.375,3752202.17,295.041,-84.46999017,33.88424015
19368,733989.835,3752205.734,294.925,-84.46995184,33.8842715
19369,733993.298,3752209.222,294.811,-84.4699135,33.88430216
19370,733996.915,3752212.715,294.696,-84.4698735,33.88433283
19371,734000.392,3752216.219,294.58,-84.469835,33.88436363
19372,734003.924,3752219.725,294.465,-84.46979591,33.88439443
19373,734007.5,3752223.231,294.349,-84.46975634,33.88442523
19374,734011.097,3752226.753,294.233,-84.46971655,33.88445616
19375,734014.639,3752230.274,294.117,-84.46967734,33.8844871
19376,734018.152,3752233.623,294.001,-84.4696385,33.8845165
19377,734021.798,3752237.146,293.884,-84.46959817,33.88454743
19378,734025.322,3752240.635,293.768,-84.46955917,33.88457809
19379,734028.925,3752244.061,293.651,-84.46951934,33.88460816
19380,734032.525,3752247.613,293.534,-84.4694795,33.88463936
19381,734036.051,3752251.008,293.5,-84.4694405,33.88466917
19382,734039.743,3752254.544,293.399,-84.46939967,33.88470021
19383,734043.314,3752257.927,293.282,-84.46936019,33.8847299
19384,734046.979,3752261.428,293.164,-84.46931967,33.88476063
19385,734050.588,3752264.763,293.047,-84.46927979,33.88478988
19386,734054.313,3752268.115,292.929,-84.46923866,33.88481925
19387,734057.901,3752271.464,292.9,-84.469199,33.88484863
19388,734061.606,3752274.815,292.794,-84.46915808,33.884878
19389,734065.314,3752278.153,292.678,-84.46911713,33.88490725
19390,734069.039,3752281.505,292.56,-84.469076,33.88493663
19391,734072.747,3752284.843,292.443,-84.46903505,33.88496588
19392,734076.455,3752288.18,292.326,-84.4689941,33.88499513
19393,734080.179,3752291.532,292.208,-84.46895298,33.8850245
19394,734083.903,3752294.884,292.1,-84.46891185,33.88505388
19395,734087.611,3752298.222,292.074,-84.4688709,33.88508313
19396,734091.32,3752301.56,291.957,-84.46882995,33.88511238
19397,734095.028,3752304.897,291.84,-84.468789,33.88514163
